trial_id,experiment_id,experiment_type,scene_id,scene_type,object_categories,prompt,prompt_type,method,expected_candidate_id,expected_display_id,notes,started_at_epoch_s,scene_observation_path,session_id,status,candidate_count,question_count,resolved_candidate_id,latency_s,updated_at_epoch_s,outcome,operator_note,finished_at_epoch_s,audit_failure_reason,audit_reviewed,include_in_audit,prompt_text,candidate_set_size,candidate_state,correct,num_questions,latency_sec,prompt_length,target_category,attribute_type,prompt_id,exact_prompt_key,prompt_norm,has_my,has_color,has_spatial,has_relation,has_size,has_modifier,prompt_object_category,prompt_pool_key,prompt_pool_n,prompt_pool_unique_n,prompt_pool_repetition_rate,prompt_text_repeat_count_in_pool
trial_20260514_152134_063b0f,top_cups_01,main,scene_008,cup_only,[],Pick up the white cup,partial,top_score,,,,1778739695.6808348,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_008/observation.jpg,2ac75a26-62d4-4291-bae9-521a81d20ae4,finished,2,0,cand_001,5.9183030128479,1779204354.0564609,unresolved,,1778739701.5989876,ambiguity_not_solved,True,True,Pick up the white cup,2,"{'plausible': ['cand_001'], 'eliminated': ['cand_002'], 'last_removed': ['cand_002']}",0,0,5.9183030128479,21,,,Pick up the white cup,scene_008::Pick up the white cup,pick up the white cup,0,1,0,0,0,1,cup,scene_008|partial,13,2,0.8461538461538461,6
trial_20260514_152154_c96f90,top_cups_01,main,scene_008,cup_only,[],Pick up my cup,ambiguous,top_score,,,,1778739715.0188413,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_008/observation.jpg,9b7a1e3e-7345-4cd7-ae73-a8d6b6832f9c,finished,7,0,cand_001,4.996936082839966,1779204383.2721837,wrong,,1778739720.0156925,ambiguity_not_solved,True,True,Pick up my cup,7,"{'plausible': ['cand_001'], 'eliminated': ['cand_002', 'cand_003', 'cand_004', 'cand_005', 'cand_006', 'cand_007'], 'last_removed': ['cand_002', 'cand_003', 'cand_004', 'cand_005', 'cand_006', 'cand_007']}",0,0,4.996936082839966,14,,,Pick up my cup,scene_008::Pick up my cup,pick up my cup,1,0,0,0,0,1,cup,scene_008|ambiguous,12,2,0.8333333333333334,9
trial_20260514_152202_ff9761,top_cups_01,main,scene_008,cup_only,[],Pick up my cup,ambiguous,top_score,,,,1778739723.602995,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_008/observation.jpg,67271230-500e-44ae-a7b4-1e0c766d31fa,finished,7,0,cand_001,3.0714025497436523,1779204398.2605557,wrong,,1778739726.674283,ambiguity_not_solved,True,True,Pick up my cup,7,"{'plausible': ['cand_001'], 'eliminated': ['cand_002', 'cand_003', 'cand_004', 'cand_005', 'cand_006', 'cand_007'], 'last_removed': ['cand_002', 'cand_003', 'cand_004', 'cand_005', 'cand_006', 'cand_007']}",0,0,3.0714025497436523,14,,,Pick up my cup,scene_008::Pick up my cup,pick up my cup,1,0,0,0,0,1,cup,scene_008|ambiguous,12,2,0.8333333333333334,9
trial_20260514_152230_b06215,top_cups_01,main,scene_008,cup_only,[],Pick up my cup,ambiguous,random_candidate,,,,1778739751.8829198,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_008/observation.jpg,2369c0b2-e1f4-4e7a-a951-c5c4081445e8,finished,7,0,cand_004,2.923079252243042,1779204422.3047664,wrong,,1778739754.8058875,ambiguity_not_solved,True,True,Pick up my cup,7,"{'plausible': ['cand_004'], 'eliminated': ['cand_001', 'cand_002', 'cand_003', 'cand_005', 'cand_006', 'cand_007'], 'last_removed': ['cand_001', 'cand_002', 'cand_003', 'cand_005', 'cand_006', 'cand_007']}",0,0,2.923079252243042,14,,,Pick up my cup,scene_008::Pick up my cup,pick up my cup,1,0,0,0,0,1,cup,scene_008|ambiguous,12,2,0.8333333333333334,9
trial_20260514_152244_5d3237,top_cups_01,main,scene_008,cup_only,[],Pick up the left cup,partial,random_candidate,,,,1778739764.9195528,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_008/observation.jpg,ea5ab785-bd16-48e0-bddd-df3c1a994bd2,finished,2,0,cand_002,3.9134535789489746,1778739768.833078,correct,,1778739768.8329396,,False,True,Pick up the left cup,2,"{'plausible': ['cand_002'], 'eliminated': ['cand_001'], 'last_removed': ['cand_001']}",1,0,3.9134535789489746,20,,,Pick up the left cup,scene_008::Pick up the left cup,pick up the left cup,0,0,1,0,0,1,cup,scene_008|partial,13,2,0.8461538461538461,7
trial_20260514_152305_354fbf,top_cups_01,main,scene_008,cup_only,[],Pick up the white cup,partial,random_candidate,,,,1778739787.0175364,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_008/observation.jpg,da02f2bf-7fb9-4962-82ae-637ff9592a6d,finished,2,0,cand_002,5.274733781814575,1779204441.203631,wrong,,1778739792.2922027,ambiguity_not_solved,True,True,Pick up the white cup,2,"{'plausible': ['cand_002'], 'eliminated': ['cand_001'], 'last_removed': ['cand_001']}",0,0,5.274733781814575,21,,,Pick up the white cup,scene_008::Pick up the white cup,pick up the white cup,0,1,0,0,0,1,cup,scene_008|partial,13,2,0.8461538461538461,6
trial_20260514_152331_cc50ee,top_cups_01,main,scene_008,cup_only,[],Pick up the pink cup,clear,random_candidate,,,,1778739812.4065778,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_008/observation.jpg,cc56c411-f981-4c56-9cf9-d226f79aa9b0,finished,1,0,cand_001,8.734053373336792,1778739821.14078,correct,,1778739821.140537,,False,True,Pick up the pink cup,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,8.734053373336792,20,,,Pick up the pink cup,scene_008::Pick up the pink cup,pick up the pink cup,0,1,0,0,0,1,cup,scene_008|clear,15,6,0.6,1
trial_20260514_152350_1d0c6d,top_cups_01,main,scene_008,cup_only,[],Pick up the red cup,clear,random_candidate,,,,1778739831.4754956,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_008/observation.jpg,3cf5e4c3-10f0-4bba-9024-abdde5ef6f76,finished,1,0,cand_001,2.5739071369171143,1778739834.0494528,correct,,1778739834.049361,,False,True,Pick up the red cup,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,2.5739071369171143,19,,,Pick up the red cup,scene_008::Pick up the red cup,pick up the red cup,0,1,0,0,0,1,cup,scene_008|clear,15,6,0.6,5
trial_20260514_152400_bc789f,top_cups_01,main,scene_008,cup_only,[],Pick up the red cup,clear,vlm_direct,,,,1778739841.89908,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_008/observation.jpg,6077ee47-4b86-4896-b384-a0b07699b53b,finished,1,0,cand_001,3.8107211589813232,1778739845.7098653,correct,,1778739845.7097385,,False,True,Pick up the red cup,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,3.8107211589813232,19,,,Pick up the red cup,scene_008::Pick up the red cup,pick up the red cup,0,1,0,0,0,1,cup,scene_008|clear,15,6,0.6,5
trial_20260514_152413_dd4104,top_cups_01,main,scene_008,cup_only,[],Pick up the brown cup,clear,vlm_direct,,,,1778739854.6940756,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_008/observation.jpg,aaf0a1f3-3d90-4081-9f6f-41bc40ad3c82,finished,1,0,cand_001,3.476835250854492,1778739858.1711934,correct,,1778739858.1707397,,False,True,Pick up the brown cup,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,3.476835250854492,21,,,Pick up the brown cup,scene_008::Pick up the brown cup,pick up the brown cup,0,0,0,0,0,0,cup,scene_008|clear,15,6,0.6,2
trial_20260514_152429_b61fd2,top_cups_01,main,scene_008,cup_only,[],Pick up the white cup,partial,vlm_direct,,,,1778739870.842293,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_008/observation.jpg,47315b3f-ed38-410c-b663-769c67ceacaf,finished,2,0,cand_001,121.16033792495728,1778739992.0029685,correct,,1778739992.0024974,,False,True,Pick up the white cup,2,"{'plausible': ['cand_001'], 'eliminated': ['cand_002'], 'last_removed': ['cand_002']}",1,0,121.16033792495728,21,,,Pick up the white cup,scene_008::Pick up the white cup,pick up the white cup,0,1,0,0,0,1,cup,scene_008|partial,13,2,0.8461538461538461,6
trial_20260514_152638_8fa14f,top_cups_01,main,scene_008,cup_only,[],Pick up the left cup,partial,vlm_direct,,,,1778739998.8769407,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_008/observation.jpg,8c179790-9747-44fe-92fe-631f39e966ba,finished,2,0,cand_001,78.86072754859924,1779204459.7522585,wrong,,1778740077.7375555,,True,True,Pick up the left cup,2,"{'plausible': ['cand_001'], 'eliminated': ['cand_002'], 'last_removed': ['cand_002']}",0,0,78.86072754859924,20,,,Pick up the left cup,scene_008::Pick up the left cup,pick up the left cup,0,0,1,0,0,1,cup,scene_008|partial,13,2,0.8461538461538461,7
trial_20260514_152803_487a28,top_cups_01,main,scene_008,cup_only,[],Pick up the my cup,ambiguous,vlm_direct,,,,1778740084.832628,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_008/observation.jpg,2d66d830-5a59-4a77-80c6-731064dfc756,finished,7,0,cand_001,73.89336967468262,1779204470.2437575,wrong,,1778740158.7258832,ambiguity_not_solved,True,True,Pick up the my cup,7,"{'plausible': ['cand_001'], 'eliminated': ['cand_002', 'cand_003', 'cand_004', 'cand_005', 'cand_006', 'cand_007'], 'last_removed': ['cand_002', 'cand_003', 'cand_004', 'cand_005', 'cand_006', 'cand_007']}",0,0,73.89336967468262,18,,,Pick up the my cup,scene_008::Pick up the my cup,pick up the my cup,1,0,0,0,0,1,cup,scene_008|ambiguous,12,2,0.8333333333333334,3
trial_20260514_152919_75859e,top_cups_01,main,scene_008,cup_only,[],Pick up the my cup,ambiguous,vlm_direct,,,,1778740161.0642831,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_008/observation.jpg,b9af5270-0173-4931-a6af-5579258963ad,finished,7,0,cand_003,157.756774187088,1779204476.8842337,wrong,,1778740318.8209689,ambiguity_not_solved,True,True,Pick up the my cup,7,"{'plausible': ['cand_003'], 'eliminated': ['cand_001', 'cand_002', 'cand_004', 'cand_005', 'cand_006', 'cand_007'], 'last_removed': ['cand_001', 'cand_002', 'cand_004', 'cand_005', 'cand_006', 'cand_007']}",0,0,157.756774187088,18,,,Pick up the my cup,scene_008::Pick up the my cup,pick up the my cup,1,0,0,0,0,1,cup,scene_008|ambiguous,12,2,0.8333333333333334,3
trial_20260514_153210_104e62,top_cups_01,main,scene_008,cup_only,[],Pick up the my cup,ambiguous,first_question,,,,1778740331.1925967,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_008/observation.jpg,5cf8d684-0da3-40c8-a907-017635fe87fd,finished,7,5,cand_004,759.0536777973175,1778741090.2463717,correct,,1778741090.2461565,,False,True,Pick up the my cup,7,"{'plausible': ['cand_004'], 'eliminated': ['cand_001', 'cand_002', 'cand_003', 'cand_005', 'cand_006', 'cand_007'], 'last_removed': ['cand_003', 'cand_005', 'cand_006']}",1,5,759.0536777973175,18,,,Pick up the my cup,scene_008::Pick up the my cup,pick up the my cup,1,0,0,0,0,1,cup,scene_008|ambiguous,12,2,0.8333333333333334,3
trial_20260514_155749_57c7e2,top_cups_01,main,scene_008,cup_only,[],Pick up the white cup,partial,first_question,,,,1778741870.4882047,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_008/observation.jpg,936a660e-7ce5-44ae-8602-6042b5442ac4,finished,2,1,cand_001,89.45110177993774,1778741959.939502,correct,,1778741959.9391644,,False,True,Pick up the white cup,2,"{'plausible': ['cand_001'], 'eliminated': ['cand_002'], 'last_removed': ['cand_002']}",1,1,89.45110177993774,21,,,Pick up the white cup,scene_008::Pick up the white cup,pick up the white cup,0,1,0,0,0,1,cup,scene_008|partial,13,2,0.8461538461538461,6
trial_20260514_155930_b84502,top_cups_01,main,scene_008,cup_only,[],Pick up the left cup,partial,first_question,,,,1778741971.8449283,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_008/observation.jpg,a8939a7b-5a66-4ad2-abc8-48c8d0fbc5a2,finished,2,1,cand_002,61.99390506744385,1778742033.8389854,correct,,1778742033.8387158,,False,True,Pick up the left cup,2,"{'plausible': ['cand_002'], 'eliminated': ['cand_001'], 'last_removed': ['cand_001']}",1,1,61.99390506744385,20,,,Pick up the left cup,scene_008::Pick up the left cup,pick up the left cup,0,0,1,0,0,1,cup,scene_008|partial,13,2,0.8461538461538461,7
trial_20260514_160044_e2e206,top_cups_01,main,scene_008,cup_only,[],Pick up the blue cup,clear,first_question,,,,1778742046.1091468,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_008/observation.jpg,faed03b3-677f-430d-836e-7a8f4015c417,finished,1,0,cand_001,2.7614316940307617,1778742048.8707156,correct,,1778742048.8704941,,False,True,Pick up the blue cup,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,2.7614316940307617,20,,,Pick up the blue cup,scene_008::Pick up the blue cup,pick up the blue cup,0,1,0,0,0,1,cup,scene_008|clear,15,6,0.6,4
trial_20260514_160056_582628,top_cups_01,main,scene_008,cup_only,[],Pick up the brwon cup,clear,first_question,,,,1778742057.916645,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_008/observation.jpg,30f9802e-0a1b-4538-9c40-a011c5b1d132,finished,1,0,cand_001,3.5179262161254883,1778742061.434755,correct,,1778742061.4344847,,False,True,Pick up the brwon cup,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,3.5179262161254883,21,,,Pick up the brwon cup,scene_008::Pick up the brwon cup,pick up the brwon cup,0,0,0,0,0,0,cup,scene_008|clear,15,6,0.6,2
trial_20260514_160110_241106,top_cups_01,main,scene_008,cup_only,[],Pick up the brwon cup,clear,random_question,,,,1778742072.2456453,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_008/observation.jpg,d234cfb9-1565-40d2-aa31-77b83285cb21,finished,1,0,cand_001,1.960294485092163,1778742074.2061098,correct,,1778742074.2058203,,False,True,Pick up the brwon cup,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,1.960294485092163,21,,,Pick up the brwon cup,scene_008::Pick up the brwon cup,pick up the brwon cup,0,0,0,0,0,0,cup,scene_008|clear,15,6,0.6,2
trial_20260514_160123_e61a87,top_cups_01,main,scene_008,cup_only,[],Pick up the red cup,clear,random_question,,,,1778742084.4115748,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_008/observation.jpg,194b571d-3a00-4d73-b20d-88ff3ea2b2a3,finished,1,0,cand_001,5.965906143188477,1778742090.377593,correct,,1778742090.3774002,,False,True,Pick up the red cup,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,5.965906143188477,19,,,Pick up the red cup,scene_008::Pick up the red cup,pick up the red cup,0,1,0,0,0,1,cup,scene_008|clear,15,6,0.6,5
trial_20260514_160139_525b34,top_cups_01,main,scene_008,cup_only,[],Pick up the left cup.,partial,random_question,,,,1778742100.7419963,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_008/observation.jpg,d040f794-7b73-4a52-a631-8eef522204eb,finished,2,2,cand_001,163.42104363441467,1778742264.163174,correct,,1778742264.1629255,,False,True,Pick up the left cup.,2,"{'plausible': ['cand_001'], 'eliminated': ['cand_002'], 'last_removed': ['cand_002']}",1,2,163.42104363441467,21,,,Pick up the left cup.,scene_008::Pick up the left cup.,pick up the left cup,0,0,1,0,0,1,cup,scene_008|partial,13,2,0.8461538461538461,7
trial_20260514_160440_24fb0c,top_cups_01,main,scene_008,cup_only,[],Pick up my cup.,ambiguous,random_question,,,,1778742281.6981156,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_008/observation.jpg,73694ae8-399f-4b1e-b04f-c066e3564fde,finished,7,3,cand_004,269.73796010017395,1778742551.4362338,correct,,1778742551.4359264,,False,True,Pick up my cup.,7,"{'plausible': ['cand_004'], 'eliminated': ['cand_001', 'cand_002', 'cand_003', 'cand_005', 'cand_006', 'cand_007'], 'last_removed': ['cand_005', 'cand_006']}",1,3,269.73796010017395,15,,,Pick up my cup.,scene_008::Pick up my cup.,pick up my cup,1,0,0,0,0,1,cup,scene_008|ambiguous,12,2,0.8333333333333334,9
trial_20260514_163015_d4aedb,top_cups_01,main,scene_008,cup_only,[],Pick up my cup.,ambiguous,random_question,,,,1778743816.5484948,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_008/observation.jpg,e0f5aef3-6eef-4795-9ede-25065427839d,finished,7,6,cand_003,442.8164427280426,1778744259.3651466,correct,,1778744259.3647227,,False,True,Pick up my cup.,7,"{'plausible': ['cand_003'], 'eliminated': ['cand_001', 'cand_002', 'cand_004', 'cand_005', 'cand_006', 'cand_007'], 'last_removed': ['cand_005']}",1,6,442.8164427280426,15,,,Pick up my cup.,scene_008::Pick up my cup.,pick up my cup,1,0,0,0,0,1,cup,scene_008|ambiguous,12,2,0.8333333333333334,9
trial_20260514_163826_e82315,top_cups_01,main,scene_008,cup_only,[],Pick up the blue cup.,clear,vlm_best_question,,,,1778744312.8801062,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_008/observation.jpg,631fffbc-af27-428f-87b8-b65112d99d94,finished,1,0,cand_001,5.781010627746582,1778744318.6613286,correct,,1778744318.6609926,,False,True,Pick up the blue cup.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,5.781010627746582,21,,,Pick up the blue cup.,scene_008::Pick up the blue cup.,pick up the blue cup,0,1,0,0,0,1,cup,scene_008|clear,15,6,0.6,4
trial_20260514_163852_28c2e4,top_cups_01,main,scene_008,cup_only,[],Pick up the brown cup.,clear,vlm_best_question,,,,1778744333.4806297,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_008/observation.jpg,340a6c36-39a2-4d0e-9053-392c60ac0767,finished,1,0,cand_001,2.5596957206726074,1778744336.04054,correct,,1778744336.0401945,,False,True,Pick up the brown cup.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,2.5596957206726074,22,,,Pick up the brown cup.,scene_008::Pick up the brown cup.,pick up the brown cup,0,0,0,0,0,0,cup,scene_008|clear,15,6,0.6,2
trial_20260514_163906_632a13,top_cups_01,main,scene_008,cup_only,[],Pick up the left cup.,partial,vlm_best_question,,,,1778744347.4718816,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_008/observation.jpg,fe30d282-a73d-4d31-b558-a524abcc4e35,finished,2,1,cand_001,122.24881052970886,1778744469.7208018,correct,,1778744469.72061,,False,True,Pick up the left cup.,2,"{'plausible': ['cand_001'], 'eliminated': ['cand_002'], 'last_removed': ['cand_002']}",1,1,122.24881052970886,21,,,Pick up the left cup.,scene_008::Pick up the left cup.,pick up the left cup,0,0,1,0,0,1,cup,scene_008|partial,13,2,0.8461538461538461,7
trial_20260514_164116_8353a0,top_cups_01,main,scene_008,cup_only,[],Pick up the white cup.,partial,vlm_best_question,,,,1778744477.7621067,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_008/observation.jpg,2dcb7380-e79a-4bd5-a606-b6b225dbf7a3,finished,2,1,cand_002,46.71341562271118,1778744524.4756188,correct,,1778744524.475428,,False,True,Pick up the white cup.,2,"{'plausible': ['cand_002'], 'eliminated': ['cand_001'], 'last_removed': ['cand_001']}",1,1,46.71341562271118,22,,,Pick up the white cup.,scene_008::Pick up the white cup.,pick up the white cup,0,1,0,0,0,1,cup,scene_008|partial,13,2,0.8461538461538461,6
trial_20260514_164221_36624e,top_cups_01,main,scene_008,cup_only,[],Pick up my cup.,ambiguous,vlm_best_question,,,,1778744543.041004,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_008/observation.jpg,abf12ad8-05f2-4af8-8f48-330f0f154399,finished,7,4,cand_004,291.6307461261749,1778744834.6720235,correct,,1778744834.6714854,,False,True,Pick up my cup.,7,"{'plausible': ['cand_004'], 'eliminated': ['cand_001', 'cand_002', 'cand_003', 'cand_005', 'cand_006', 'cand_007'], 'last_removed': ['cand_003', 'cand_005', 'cand_006']}",1,4,291.6307461261749,15,,,Pick up my cup.,scene_008::Pick up my cup.,pick up my cup,1,0,0,0,0,1,cup,scene_008|ambiguous,12,2,0.8333333333333334,9
